Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Power (W)	Tolerance	Temperature Coefficent	Price								
R	3.128400e+004	3.160000e+004	3.191600e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT31K6CT-ND	RMCF0402FT31K6	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.267000e+001	3.300000e+001	3.333000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT33R0CT-ND	RMCF0402FT33R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.613500e+002	3.650000e+002	3.686500e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT365KCT-ND	RMCF0402FT365K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.702600e+004	3.740000e+004	3.777400e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT37K4CT-ND	RMCF0402FT37K4	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.880800e+001	3.920000e+001	3.959200e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT39R2CT-ND	RMCF0402FT39R2	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.286800e+003	3.320000e+003	3.353200e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3K32CT-ND	RMCF0402FT3K32	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.375800e+002	4.420000e+002	4.464200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT442RCT-ND	RMCF0402FT442R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.177800e+003	4.220000e+003	4.262200e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT4K22CT-ND	RMCF0402FT4K22	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.563800e+001	5.620000e+001	5.676200e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT56R2CT-ND	RMCF0402FT56R2	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.841000e+003	5.900000e+003	5.959000e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT5K90CT-ND	RMCF0402FT5K90	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.979600e+002	6.040000e+002	6.100400e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT604KCT-ND	RMCF0402FT604K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	6.425100e+002	6.490000e+002	6.554900e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT649RCT-ND	RMCF0402FT649R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	7.078500e+002	7.150000e+002	7.221500e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT715KCT-ND	RMCF0402FT715K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	7.791300e+002	7.870000e+002	7.948700e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT787RCT-ND	RMCF0402FT787R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	9.662400e+003	9.760000e+003	9.857600e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT9K76CT-ND	RMCF0402FT9K76	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.089000e+001	1.100000e+001	1.111000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT11R0CT-ND	RMCF0402FT11R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.257300e+004	1.270000e+004	1.282700e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT12K7CT-ND	RMCF0402FT12K7	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.227600e+001	1.240000e+001	1.252400e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT12R4CT-ND	RMCF0402FT12R4	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.356300e+002	1.370000e+002	1.383700e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT137RCT-ND	RMCF0402FT137R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.356300e+004	1.370000e+004	1.383700e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT13K7CT-ND	RMCF0402FT13K7	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.287000e+001	1.300000e+001	1.313000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT13R0CT-ND	RMCF0402FT13R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.762200e+002	1.780000e+002	1.797800e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT178KCT-ND	RMCF0402FT178K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.762200e+004	1.780000e+004	1.797800e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT17K8CT-ND	RMCF0402FT17K8	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.851300e+001	1.870000e+001	1.888700e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT18R7CT-ND	RMCF0402FT18R7	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.980000e+001	2.000000e+001	2.020000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT20K0CT-ND	RMCF0402FT20K0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.029500e+004	2.050000e+004	2.070500e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT20K5CT-ND	RMCF0402FT20K5	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+002	2.150000e+002	2.171500e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT215RCT-ND	RMCF0402FT215R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.079000e+001	2.100000e+001	2.121000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT21R0CT-ND	RMCF0402FT21R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.187900e+002	2.210000e+002	2.232100e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT221RCT-ND	RMCF0402FT221R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.296800e+002	2.320000e+002	2.343200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT232RCT-ND	RMCF0402FT232R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.524500e+004	2.550000e+004	2.575500e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT25K5CT-ND	RMCF0402FT25K5	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.910600e+002	2.940000e+002	2.969400e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT294RCT-ND	RMCF0402FT294R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.237400e+003	2.260000e+003	2.282600e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT2K26CT-ND	RMCF0402FT2K26	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.296800e+003	2.320000e+003	2.343200e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT2K32CT-ND	RMCF0402FT2K32	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.059100e+002	3.090000e+002	3.120900e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT309RCT-ND	RMCF0402FT309R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.059100e+004	3.090000e+004	3.120900e+004	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT30K9CT-ND	RMCF0402FT30K9	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.366000e+002	3.400000e+002	3.434000e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT340KCT-ND	RMCF0402FT340K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.445200e+002	3.480000e+002	3.514800e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT348KCT-ND	RMCF0402FT348K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.534300e+003	3.570000e+003	3.605700e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3K57CT-ND	RMCF0402FT3K57	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.613500e+003	3.650000e+003	3.686500e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3K65CT-ND	RMCF0402FT3K65	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.276800e+002	4.320000e+002	4.363200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT432KCT-ND	RMCF0402FT432K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.276800e+002	4.320000e+002	4.363200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT432RCT-ND	RMCF0402FT432R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.484700e+002	4.530000e+002	4.575300e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT453RCT-ND	RMCF0402FT453R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.653000e+001	4.700000e+001	4.747000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT47R0CT-ND	RMCF0402FT47R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.821300e+002	4.870000e+002	4.918700e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT487RCT-ND	RMCF0402FT487R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	4.940100e+002	4.990000e+002	5.039900e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT499RCT-ND	RMCF0402FT499R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.979800e+003	4.020000e+003	4.060200e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT4K02CT-ND	RMCF0402FT4K02	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.058900e+002	5.110000e+002	5.161100e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT511KCT-ND	RMCF0402FT511K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+002	5.230000e+002	5.282300e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT523RCT-ND	RMCF0402FT523R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.563800e+002	5.620000e+002	5.676200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT562RCT-ND	RMCF0402FT562R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.702400e+002	5.760000e+002	5.817600e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT576KCT-ND	RMCF0402FT576K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.841000e+001	5.900000e+001	5.959000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT59K0CT-ND	RMCF0402FT59K0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+003	5.230000e+003	5.282300e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT5K23CT-ND	RMCF0402FT5K23	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	7.246800e+002	7.320000e+002	7.393200e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT732RCT-ND	RMCF0402FT732R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	7.791300e+001	7.870000e+001	7.948700e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT78R7CT-ND	RMCF0402FT78R7	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	8.781300e+002	8.870000e+002	8.958700e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT887KCT-ND	RMCF0402FT887K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	9.434700e+002	9.530000e+002	9.625300e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT953KCT-ND	RMCF0402FT953K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	9.662400e+002	9.760000e+002	9.857600e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT976KCT-ND	RMCF0402FT976K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.801800e+001	1.820000e+001	1.838200e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT18R2CT-ND	RMCF0402FT18R2	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.564000e+001	3.600000e+001	3.636000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT36K0CT-ND	RMCF0402FT36K0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.722600e+002	1.740000e+002	1.757400e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT174RCT-ND	RMCF0402FT174R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.197900e+003	1.210000e+003	1.222100e+003	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT1K21CT-ND	RMCF0402FT1K21	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.188000e+006	1.200000e+006	1.212000e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT1M20CT-ND	RMCF0402FT1M20	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.227600e+006	1.240000e+006	1.252400e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT1M24CT-ND	RMCF0402FT1M24	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.356300e+006	1.370000e+006	1.383700e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT1M37CT-ND	RMCF0402FT1M37	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.722600e+006	1.740000e+006	1.757400e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT1M74CT-ND	RMCF0402FT1M74	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	2.187900e+002	2.210000e+002	2.232100e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT221KCT-ND	RMCF0402FT221K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	2.712600e+001	2.740000e+001	2.767400e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT27R4CT-ND	RMCF0402FT27R4	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	2.237400e+006	2.260000e+006	2.282600e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT2M26CT-ND	RMCF0402FT2M26	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.128400e+002	3.160000e+002	3.191600e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT316KCT-ND	RMCF0402FT316K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.366000e+001	3.400000e+001	3.434000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT34K0CT-ND	RMCF0402FT34K0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.702600e+002	3.740000e+002	3.777400e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT374RCT-ND	RMCF0402FT374R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	2.979900e+006	3.010000e+006	3.040100e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3M01CT-ND	RMCF0402FT3M01	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.267000e+006	3.300000e+006	3.333000e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3M30CT-ND	RMCF0402FT3M30	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	3.286800e+006	3.320000e+006	3.353200e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT3M32CT-ND	RMCF0402FT3M32	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	4.593600e+002	4.640000e+002	4.686400e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT464KCT-ND	RMCF0402FT464K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	4.653000e+002	4.700000e+002	4.747000e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT470RCT-ND	RMCF0402FT470R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	5.049000e+001	5.100000e+001	5.151000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT51R0CT-ND	RMCF0402FT51R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	5.435100e+002	5.490000e+002	5.544900e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT549KCT-ND	RMCF0402FT549K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	6.741900e+002	6.810000e+002	6.878100e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT681KCT-ND	RMCF0402FT681K	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	6.425100e+006	6.490000e+006	6.554900e+006	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT6M49CT-ND	RMCF0402FT6M49	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.10000	~	~						
R	1.009800e+001	1.020000e+001	1.030200e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT10R2CT-ND	RMCF0402FT10R2	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.118700e+002	1.130000e+002	1.141300e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT113RCT-ND	RMCF0402FT113R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.118700e+001	1.130000e+001	1.141300e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT11R3CT-ND	RMCF0402FT11R3	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.455300e+002	1.470000e+002	1.484700e+002	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT147RCT-ND	RMCF0402FT147R	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	1.455300e+001	1.470000e+001	1.484700e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT14R7CT-ND	RMCF0402FT14R7	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.128500e+001	2.150000e+001	2.171500e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT21R5CT-ND	RMCF0402FT21R5	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	2.237400e+001	2.260000e+001	2.282600e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT22R6CT-ND	RMCF0402FT22R6	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	3.366000e+001	3.400000e+001	3.434000e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT34R0CT-ND	RMCF0402FT34R0	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
R	5.177700e+001	5.230000e+001	5.282300e+001	-1.000000e-002	1.000000e-002	2	0402	http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf	RMCF0402FT52R3CT-ND	RMCF0402FT52R3	Stackpole Electronics Inc	6.300000e-002	±1%	±100ppm/°C	0.04000	~	~						
