Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Current (A)	Q	DC Resistance (ohm)	Tolerance	Core Material	Price												
L	3.760000e-005	4.700000e-005	5.640000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e533_mlz.pdf	445-6400-1-ND	MLZ2012M470WT000	TDK Corporation	1.700000e-001	-	3.700000e+000	±20%	Ferrite	0.11000												
L	4.230000e-005	4.700000e-005	5.170000e-005	-1.000000e-001	1.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-1067-1-ND	MLF2012K470KT000	TDK Corporation	4.000000e-003	35 @ 2MHz	2.700000e+000	±10%	Ferrite	0.16000												
L	3.760000e-005	4.700000e-005	5.640000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-9001-1-ND	MLF2012K470M	TDK Corporation	4.000000e-003	35 @ 2MHz	2.700000e+000	±20%	Ferrite	0.14000												
L	3.760000e-005	4.700000e-005	5.640000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf	445-3623-1-ND	GLF201208T470M	TDK Corporation	1.200000e-001	-	5.300000e+000	±20%	-	0.21000												
L	4.230000e-005	4.700000e-005	5.170000e-005	-1.000000e-001	1.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf	445-3161-1-ND	GLF2012T470K	TDK Corporation	1.700000e-001	-	1.700000e+000	±10%	-	Call												
L	3.760000e-005	4.700000e-005	5.640000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf	445-3616-1-ND	GLFR2012T470M-LR	TDK Corporation	2.300000e-001	-	1.380000e+000	±20%	-	Call												
L	3.760000e-005	4.700000e-005	5.640000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf	445-3629-1-ND	GLCR2012T470M-HC	TDK Corporation	1.700000e-001	-	2.400000e+000	±20%	-	Call												
L	4.480000e-005	5.600000e-005	6.720000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-9002-1-ND	MLF2012K560M	TDK Corporation	4.000000e-003	35 @ 2MHz	2.800000e+000	±20%	Ferrite	0.14000												
L	6.120000e-005	6.800000e-005	7.480000e-005	-1.000000e-001	1.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-1069-1-ND	MLF2012C680KT000	TDK Corporation	2.000000e-003	25 @ 1MHz	2.900000e+000	±10%	Ferrite	0.16000												
L	5.440000e-005	6.800000e-005	8.160000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-8981-1-ND	MLF2012C680M	TDK Corporation	2.000000e-003	25 @ 1MHz	2.900000e+000	±20%	Ferrite	0.14000												
L	6.560000e-005	8.200000e-005	9.840000e-005	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-8982-1-ND	MLF2012C820M	TDK Corporation	2.000000e-003	25 @ 1MHz	3.000000e+000	±20%	Ferrite	0.14000												
L	8.000000e-005	1.000000e-004	1.200000e-004	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e533_mlz.pdf	445-9496-1-ND	MLZ2012N101LT000	TDK Corporation	1.400000e-001	-	3.500000e+000	±20%	Ferrite	0.11000												
L	8.000000e-005	1.000000e-004	1.200000e-004	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-8975-1-ND	MLF2012C101M	TDK Corporation	2.000000e-003	25 @ 1MHz	3.100000e+000	±20%	Ferrite	0.14000												
L	9.000000e-005	1.000000e-004	1.100000e-004	-1.000000e-001	1.000000e-001	2	0805 (2012 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf	445-1071-1-ND	MLF2012C101KT000	TDK Corporation	2.000000e-003	25 @ 1MHz	3.100000e+000	±10%	Ferrite	0.16000												
L	8.000000e-005	1.000000e-004	1.200000e-004	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf	445-3630-1-ND	GLCR2012T101M-HC	TDK Corporation	1.300000e-001	-	4.500000e+000	±20%	-	0.19000												
L	9.000000e-005	1.000000e-004	1.100000e-004	-1.000000e-001	1.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf	445-3162-1-ND	GLF2012T101K	TDK Corporation	1.100000e-001	-	4.000000e+000	±10%	-	Call												
L	8.000000e-005	1.000000e-004	1.200000e-004	-2.000000e-001	2.000000e-001	2	0805 (2012 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf	445-3617-1-ND	GLFR2012T101M-LR	TDK Corporation	1.600000e-001	-	3.000000e+000	±20%	-	Call												
L	2.640000e-006	3.300000e-006	3.960000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1755-1-ND	NLCV25T-3R3M-PF	TDK Corporation	3.400000e-001	20 @ 7.96MHz	6.500000e-001	±20%	-	0.22000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6636-1-ND	VLS252012ET-1R0N	TDK Corporation	1.700000e+000	-	8.700000e-002	±30%	Ferrite	0.43000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6638-1-ND	VLS252012ET-2R2M	TDK Corporation	1.300000e+000	-	1.540000e-001	±20%	Ferrite	0.43000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6627-1-ND	VLS252010ET-1R0N	TDK Corporation	1.750000e+000	-	8.400000e-002	±30%	Ferrite	0.43000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/vls252012.pdf	445-3672-1-ND	VLS252012T-4R7MR81	TDK Corporation	8.000000e-001	-	4.060000e-001	±20%	-	0.65000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/vls252012.pdf	445-3670-1-ND	VLS252012T-2R2M1R3	TDK Corporation	1.300000e+000	-	1.550000e-001	±20%	-	0.65000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/VLS252010.pdf	445-4245-1-ND	VLS252010T-1R0N	TDK Corporation	1.700000e+000	-	8.500000e-002	±30%	Ferrite	0.66000												
L	2.090000e-005	2.200000e-005	2.310000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1741-1-ND	NLV25T-220J-PF	TDK Corporation	1.250000e-001	25 @ 2.52MHz	5.500000e+000	±5%	-	0.22000												
L	2.090000e-006	2.200000e-006	2.310000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1729-1-ND	NLV25T-2R2J-PF	TDK Corporation	2.000000e-001	30 @ 7.96MHz	1.550000e+000	±5%	-	0.22000												
L	9.500000e-005	1.000000e-004	1.050000e-004	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1749-1-ND	NLV25T-101J-PF	TDK Corporation	6.000000e-002	15 @ 796kHz	2.100000e+001	±5%	-	0.22000												
L	6.460000e-007	6.800000e-007	7.140000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1723-1-ND	NLV25T-R68J-PF	TDK Corporation	3.000000e-001	30 @ 25.2MHz	8.500000e-001	±5%	-	0.22000												
L	9.500000e-009	1.000000e-008	1.050000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1701-1-ND	NLV25T-010J-PF	TDK Corporation	5.300000e-001	15 @ 100MHz	2.600000e-001	±5%	-	0.22000												
L	9.500000e-007	1.000000e-006	1.050000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1725-1-ND	NLV25T-1R0J-PF	TDK Corporation	2.450000e-001	30 @ 7.96MHz	1.100000e+000	±5%	-	0.22000												
L	3.135000e-006	3.300000e-006	3.465000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1731-1-ND	NLV25T-3R3J-PF	TDK Corporation	1.850000e-001	30 @ 7.96MHz	1.900000e+000	±5%	-	0.22000												
L	5.320000e-005	5.600000e-005	5.880000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1746-1-ND	NLV25T-560J-PF	TDK Corporation	7.500000e-002	20 @ 2.52MHz	1.210000e+001	±5%	-	0.22000												
L	2.090000e-007	2.200000e-007	2.310000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1717-1-ND	NLV25T-R22J-PF	TDK Corporation	4.300000e-001	30 @ 25.2MHz	5.000000e-001	±5%	-	0.22000												
L	1.425000e-006	1.500000e-006	1.575000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1727-1-ND	NLV25T-1R5J-PF	TDK Corporation	2.200000e-001	30 @ 7.96MHz	1.300000e+000	±5%	-	0.22000												
L	1.425000e-005	1.500000e-005	1.575000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1739-1-ND	NLV25T-150J-PF	TDK Corporation	1.400000e-001	25 @ 2.52MHz	4.400000e+000	±5%	-	0.22000												
L	4.465000e-007	4.700000e-007	4.935000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1721-1-ND	NLV25T-R47J-PF	TDK Corporation	3.500000e-001	30 @ 25.2MHz	6.800000e-001	±5%	-	0.22000												
L	7.790000e-007	8.200000e-007	8.610000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1724-1-ND	NLV25T-R82J-PF	TDK Corporation	2.600000e-001	30 @ 25.2MHz	1.000000e+000	±5%	-	0.22000												
L	4.465000e-006	4.700000e-006	4.935000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1733-1-ND	NLV25T-4R7J-PF	TDK Corporation	1.750000e-001	30 @ 7.96MHz	2.300000e+000	±5%	-	0.22000												
L	9.500000e-006	1.000000e-005	1.050000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1737-1-ND	NLV25T-100J-PF	TDK Corporation	1.550000e-001	25 @ 2.52MHz	3.500000e+000	±5%	-	0.22000												
L	2.090000e-008	2.200000e-008	2.310000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1705-1-ND	NLV25T-022J-PF	TDK Corporation	4.200000e-001	15 @ 100MHz	3.700000e-001	±5%	-	0.22000												
L	1.980000e-005	2.200000e-005	2.420000e-005	-1.000000e-001	1.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1758-1-ND	NLCV25T-220K-PF	TDK Corporation	1.600000e-001	30 @ 2.52MHz	2.800000e+000	±10%	-	0.22000												
L	1.140000e-006	1.200000e-006	1.260000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1726-1-ND	NLV25T-1R2J-PF	TDK Corporation	2.300000e-001	30 @ 7.96MHz	1.200000e+000	±5%	-	0.22000												
L	8.000000e-007	1.000000e-006	1.200000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1752-1-ND	NLCV25T-1R0M-PF	TDK Corporation	4.750000e-001	20 @ 7.96MHz	3.400000e-001	±20%	-	0.22000												
L	1.425000e-007	1.500000e-007	1.575000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1715-1-ND	NLV25T-R15J-PF	TDK Corporation	5.000000e-001	30 @ 25.2MHz	3.500000e-001	±5%	-	0.22000												
L	1.710000e-007	1.800000e-007	1.890000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1716-1-ND	NLV25T-R18J-PF	TDK Corporation	4.600000e-001	30 @ 25.2MHz	4.000000e-001	±5%	-	0.22000												
L	5.320000e-007	5.600000e-007	5.880000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1722-1-ND	NLV25T-R56J-PF	TDK Corporation	3.250000e-001	30 @ 25.2MHz	7.500000e-001	±5%	-	0.22000												
L	1.710000e-006	1.800000e-006	1.890000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1728-1-ND	NLV25T-1R8J-PF	TDK Corporation	2.100000e-001	30 @ 7.96MHz	1.450000e+000	±5%	-	0.22000												
L	3.135000e-007	3.300000e-007	3.465000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1719-1-ND	NLV25T-R33J-PF	TDK Corporation	4.000000e-001	30 @ 25.2MHz	6.000000e-001	±5%	-	0.22000												
L	4.465000e-005	4.700000e-005	4.935000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1745-1-ND	NLV25T-470J-PF	TDK Corporation	8.000000e-002	20 @ 2.52MHz	1.110000e+001	±5%	-	0.22000												
L	2.565000e-007	2.700000e-007	2.835000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1718-1-ND	NLV25T-R27J-PF	TDK Corporation	4.200000e-001	30 @ 25.2MHz	5.500000e-001	±5%	-	0.22000												
L	3.705000e-007	3.900000e-007	4.095000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1720-1-ND	NLV25T-R39J-PF	TDK Corporation	3.750000e-001	30 @ 25.2MHz	6.500000e-001	±5%	-	0.22000												
L	7.790000e-006	8.200000e-006	8.610000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1736-1-ND	NLV25T-8R2J-PF	TDK Corporation	1.600000e-001	25 @ 7.96MHz	3.050000e+000	±5%	-	0.22000												
L	2.640000e-006	3.300000e-006	3.960000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6376-1-ND	MLP2520S3R3ST0S1	TDK Corporation	1.000000e+000	-	1.100000e-001	±20%	Ferrite	0.34000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6377-1-ND	MLP2520S4R7MT0S1	TDK Corporation	1.000000e+000	-	1.300000e-001	±20%	Ferrite	0.34000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6373-1-ND	MLP2520S2R2MT0S1	TDK Corporation	1.200000e+000	-	9.000000e-002	±20%	Ferrite	0.34000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6378-1-ND	MLP2520S4R7ST0S1	TDK Corporation	1.000000e+000	-	1.100000e-001	±20%	Ferrite	0.34000												
L	8.000000e-006	1.000000e-005	1.200000e-005	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-9504-1-ND	MLP2520S100MT0S1	TDK Corporation	7.000000e-001	-	2.800000e-001	±20%	Ferrite	0.34000												
L	8.000000e-007	1.000000e-006	1.200000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6370-1-ND	MLP2520S1R0MT0S1	TDK Corporation	1.500000e+000	-	8.500000e-002	±20%	Ferrite	0.34000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e533_mlp.pdf	445-6374-1-ND	MLP2520S2R2ST0S1	TDK Corporation	1.200000e+000	-	1.100000e-001	±20%	Ferrite	0.34000												
L	1.050000e-006	1.500000e-006	1.950000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6628-1-ND	VLS252010ET-1R5N	TDK Corporation	1.450000e+000	-	1.280000e-001	±30%	Ferrite	0.43000												
L	8.000000e-006	1.000000e-005	1.200000e-005	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6643-1-ND	VLS252015ET-100M	TDK Corporation	6.600000e-001	-	5.880000e-001	±20%	Ferrite	0.43000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6629-1-ND	VLS252010ET-2R2M	TDK Corporation	1.200000e+000	-	1.900000e-001	±20%	Ferrite	0.43000												
L	1.050000e-006	1.500000e-006	1.950000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6637-1-ND	VLS252012ET-1R5N	TDK Corporation	1.450000e+000	-	1.260000e-001	±30%	Ferrite	0.43000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6644-1-ND	VLS252015ET-1R0N	TDK Corporation	1.750000e+000	-	8.200000e-002	±30%	Ferrite	0.43000												
L	3.760000e-006	4.700000e-006	5.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e531_vls.pdf	445-6640-1-ND	VLS252012ET-4R7M	TDK Corporation	8.100000e-001	-	4.050000e-001	±20%	Ferrite	0.43000												
L	7.000000e-007	1.000000e-006	1.300000e-006	-3.000000e-001	3.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/vls252012.pdf	445-3668-1-ND	VLS252012T-1R0N1R7	TDK Corporation	1.800000e+000	-	8.800000e-002	±30%	-	0.65000												
L	8.000000e-006	1.000000e-005	1.200000e-005	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/vls252012.pdf	445-3674-1-ND	VLS252012T-100MR59	TDK Corporation	5.900000e-001	-	7.560000e-001	±20%	-	0.66000												
L	6.460000e-005	6.800000e-005	7.140000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1747-1-ND	NLV25T-680J-PF	TDK Corporation	7.000000e-002	20 @ 2.52MHz	1.660000e+001	±5%	-	0.22000												
L	6.460000e-006	6.800000e-006	7.140000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1735-1-ND	NLV25T-6R8J-PF	TDK Corporation	1.650000e-001	25 @ 7.96MHz	2.700000e+000	±5%	-	0.22000												
L	1.760000e-006	2.200000e-006	2.640000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1754-1-ND	NLCV25T-2R2M-PF	TDK Corporation	3.900000e-001	20 @ 7.96MHz	5.000000e-001	±20%	-	0.22000												
L	1.200000e-006	1.500000e-006	1.800000e-006	-2.000000e-001	2.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1753-1-ND	NLCV25T-1R5M-PF	TDK Corporation	4.350000e-001	20 @ 7.96MHz	4.200000e-001	±20%	-	0.22000												
L	7.790000e-008	8.200000e-008	8.610000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1712-1-ND	NLV25T-082J-PF	TDK Corporation	3.000000e-001	20 @ 100MHz	7.500000e-001	±5%	-	0.22000												
L	2.970000e-005	3.300000e-005	3.630000e-005	-1.000000e-001	1.000000e-001	2	1008 (2520 Metric)	http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf	445-1759-1-ND	NLCV25T-330K-PF	TDK Corporation	1.200000e-001	30 @ 2.52MHz	4.200000e+000	±10%	-	0.22000												
L	2.565000e-008	2.700000e-008	2.835000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1706-1-ND	NLV25T-027J-PF	TDK Corporation	4.100000e-001	15 @ 100MHz	4.000000e-001	±5%	-	0.22000												
L	3.705000e-008	3.900000e-008	4.095000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1708-1-ND	NLV25T-039J-PF	TDK Corporation	3.800000e-001	20 @ 100MHz	4.500000e-001	±5%	-	0.22000												
L	4.465000e-008	4.700000e-008	4.935000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1709-1-ND	NLV25T-047J-PF	TDK Corporation	3.600000e-001	20 @ 100MHz	5.000000e-001	±5%	-	0.22000												
L	9.500000e-008	1.000000e-007	1.050000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1713-1-ND	NLV25T-R10J-PF	TDK Corporation	2.800000e-001	20 @ 100MHz	8.000000e-001	±5%	-	0.22000												
L	1.140000e-007	1.200000e-007	1.260000e-007	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1714-1-ND	NLV25T-R12J-PF	TDK Corporation	5.500000e-001	30 @ 25.2MHz	3.000000e-001	±5%	-	0.22000												
L	1.710000e-005	1.800000e-005	1.890000e-005	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1740-1-ND	NLV25T-180J-PF	TDK Corporation	1.300000e-001	25 @ 2.52MHz	4.800000e+000	±5%	-	0.22000												
L	6.460000e-008	6.800000e-008	7.140000e-008	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1711-1-ND	NLV25T-068J-PF	TDK Corporation	3.200000e-001	20 @ 100MHz	6.500000e-001	±5%	-	0.22000												
L	2.565000e-006	2.700000e-006	2.835000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1730-1-ND	NLV25T-2R7J-PF	TDK Corporation	1.950000e-001	30 @ 7.96MHz	1.700000e+000	±5%	-	0.22000												
L	5.320000e-006	5.600000e-006	5.880000e-006	-5.000000e-002	5.000000e-002	2	1008 (2520 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf	445-1734-1-ND	NLV25T-5R6J-PF	TDK Corporation	1.700000e-001	25 @ 7.96MHz	2.500000e+000	±5%	-	0.22000												
